id,label
7423,0.7286502718925476
7181,0.5019159317016602
3710,0.2302735149860382
278,0.2595268785953522
4439,0.9104622602462769
5368,0.48244717717170715
9158,0.36821115016937256
8264,0.07692843675613403
6068,0.06488267332315445
9179,0.8918502330780029
1940,0.5914302468299866
11772,0.628207802772522
10838,0.479790598154068
9067,0.6757277250289917
3696,0.5733721852302551
10398,0.797064483165741
8621,0.40236979722976685
8345,0.45662757754325867
5363,0.38240301609039307
3857,0.6668041944503784
4456,0.7239676713943481
9368,0.7628323435783386
3309,0.5083813071250916
10611,0.6720670461654663
6500,0.5453030467033386
300,0.34553682804107666
4525,0.7376601099967957
6980,0.8393914699554443
7737,0.9310427904129028
5630,0.7964149713516235
737,0.904783308506012
1005,0.6293762922286987
10129,0.7021315693855286
8064,0.6855580806732178
2298,0.34281638264656067
7471,0.23531968891620636
1868,0.37100422382354736
1961,0.569118320941925
3659,0.928968608379364
3342,0.5670700073242188
664,0.8078038692474365
11422,0.7765660881996155
7480,0.3488994836807251
338,0.6346901655197144
3490,0.7168523669242859
7517,0.8368580341339111
4104,0.3351729214191437
11574,0.20899698138237
6592,0.3178682327270508
1488,0.39247530698776245
1509,0.8362336754798889
2981,0.49710169434547424
11803,0.6872303485870361
5473,0.6392027735710144
9576,0.4894978106021881
5930,0.8299347162246704
3358,0.690887451171875
11294,0.8265746235847473
7648,0.5860185623168945
10323,0.2798880636692047
5360,0.4767177104949951
1207,0.9134145379066467
12075,0.46431446075439453
12265,0.6394177079200745
6254,0.9522968530654907
150,0.4364604651927948
6199,0.7999354600906372
7239,0.5597359538078308
10202,0.820448637008667
9243,0.579174280166626
6242,0.7371824383735657
5431,0.6944772005081177
8184,0.4002496302127838
9854,0.5472850799560547
4499,0.9527450799942017
12467,0.5784409046173096
7829,0.7009174823760986
352,0.9379132390022278
8133,0.9556547999382019
6618,0.31844133138656616
8685,0.1763538271188736
3472,0.6042239665985107
9537,0.2613125443458557
9134,0.2812822759151459
6389,0.5311059951782227
1192,0.2410556823015213
7658,0.7992574572563171
8957,0.589512825012207
9037,0.6615837216377258
7896,0.7124048471450806
12217,0.4718136787414551
2728,0.5994666814804077
8454,0.33307379484176636
8503,0.5941520929336548
908,0.6325331330299377
9627,0.48366525769233704
9374,0.7543178796768188
8668,0.8205612301826477
763,0.44106781482696533
2361,0.4294072985649109
1808,0.10872402787208557
8743,0.7794359922409058
479,0.7347575426101685
8175,0.1950100064277649
7888,0.6407462954521179
11438,0.7772281169891357
5026,0.7264874577522278
4980,0.8963885307312012
9701,0.45471465587615967
8873,0.7908145189285278
2883,0.1976890116930008
11581,0.5734221339225769
3331,0.07965059578418732
4154,0.7294802665710449
9923,0.27250775694847107
10027,0.968428373336792
1259,0.16417129337787628
7260,0.4813653230667114
1435,0.8242001533508301
10748,0.4973491132259369
10989,0.671011209487915
10923,0.8660517334938049
7942,0.743509829044342
89,0.6766821146011353
5410,0.5046693682670593
10857,0.9575989246368408
7846,0.36890724301338196
11056,0.5834479928016663
7053,0.9514294862747192
2487,0.7811201810836792
10526,0.48551928997039795
11745,0.36867716908454895
6361,0.254408597946167
7713,0.14957749843597412
6349,0.30909356474876404
11911,0.3656761348247528
2656,0.38627713918685913
2529,0.549834668636322
2970,0.48937225341796875
2066,0.32892701029777527
1044,0.6133238673210144
2103,0.27396875619888306
5371,0.32530391216278076
10942,0.6585448980331421
6584,0.5206658840179443
10242,0.9114441275596619
11130,0.7069514393806458
6750,0.19286470115184784
12203,0.5765710473060608
7297,0.45752498507499695
4736,0.1459178477525711
2546,0.7093441486358643
6851,0.420505553483963
6501,0.43350648880004883
12164,0.5308294296264648
7770,0.5826392769813538
649,0.8084636330604553
182,0.8583310842514038
5073,0.7351236939430237
1081,0.6622973680496216
2876,0.6533047556877136
11275,0.9508051872253418
12338,0.3357314467430115
12149,0.8100648522377014
7572,0.476644366979599
9254,0.8345631957054138
4537,0.8786419034004211
10796,0.8755825757980347
3538,0.4151250123977661
6573,0.7398070096969604
10490,0.5935877561569214
6848,0.47987523674964905
994,0.08979620039463043
9420,0.5217140316963196
7452,0.867018461227417
1453,0.6979643702507019
1385,0.8782139420509338
1429,0.3261933922767639
3603,0.5716920495033264
1951,0.6455514430999756
9819,0.5074803829193115
9355,0.7121540904045105
8024,0.7734179496765137
1290,0.8239019513130188
6657,0.9002268314361572
9147,0.49126747250556946
8193,0.6793887615203857
7244,0.8005849719047546
6422,0.8108735084533691
1236,0.32380253076553345
9776,0.5308883190155029
8247,0.5618657469749451
10870,0.5764902234077454
10573,0.4206932485103607
8301,0.8845505118370056
2427,0.2991519272327423
7404,0.9657238721847534
5568,0.8895756006240845
8078,0.42141470313072205
8730,0.5366464853286743
4535,0.4332769513130188
11591,0.6407777667045593
12360,0.44777822494506836
1580,0.9531329870223999
12082,0.7952147722244263
7346,0.23987635970115662
7700,0.2987936735153198
2653,0.34552061557769775
11315,0.4087471067905426
98,0.9395672678947449
7107,0.47382062673568726
3133,0.6167537569999695
2168,0.4425545036792755
2583,0.4586935043334961
8549,0.41432902216911316
2120,0.8863852024078369
5332,0.5890865921974182
3450,0.6875960230827332
11613,0.4142199158668518
3570,0.9062803387641907
775,0.6767529845237732
5874,0.682466983795166
5141,0.9483392834663391
1114,0.20415650308132172
9356,0.8350769281387329
12100,0.3826836943626404
2841,0.79926997423172
8285,0.5535222887992859
8150,0.7348750233650208
9322,0.7014091610908508
3985,0.8543183207511902
5550,0.5495626330375671
7376,0.14345820248126984
7011,0.5530733466148376
4716,0.39963218569755554
1012,0.4835606813430786
12273,0.4664599895477295
3126,0.7585493922233582
7115,0.5559444427490234
1674,0.6205867528915405
6998,0.3130648732185364
4978,0.6536162495613098
7248,0.933612048625946
8034,0.5835068225860596
6843,0.6717975735664368
8424,0.852428674697876
8574,0.6640763878822327
9506,0.36834460496902466
399,0.689856767654419
12468,0.6672906279563904
6825,0.20608310401439667
11640,0.9381861686706543
4647,0.6561208963394165
6306,0.5403411388397217
8992,0.9515462517738342
270,0.6412357091903687
5889,0.5932080149650574
4170,0.9538974761962891
1286,0.7124620676040649
7581,0.8150167465209961
10430,0.5925840735435486
1437,0.8961796164512634
2840,0.35313117504119873
12445,0.6426586508750916
6682,0.1798926442861557
10977,0.8758441209793091
11760,0.6960796117782593
8700,0.3790847957134247
3395,0.5230477452278137
1416,0.6679474115371704
8234,0.734957754611969
7686,0.7219530344009399
9901,0.7237976789474487
1914,0.8800959587097168
8777,0.17749519646167755
12478,0.05092521384358406
2797,0.6502490639686584
6338,0.13192015886306763
3621,0.7650483250617981
11894,0.9317139387130737
4099,0.653786301612854
3201,0.8087134957313538
7056,0.5922260880470276
4441,0.1117953360080719
923,0.7490156888961792
2877,0.6930373907089233
1529,0.7914503812789917
8217,0.5734525918960571
5692,0.502697229385376
2444,0.920534074306488
1400,0.3270338177680969
4250,0.4463552236557007
1223,0.5746784210205078
1653,0.8966852426528931
4329,0.2795552909374237
2079,0.631443977355957
2555,0.7456335425376892
2817,0.70152747631073
5816,0.2959127724170685
2259,0.524129331111908
3735,0.19143693149089813
7899,0.6808785796165466
82,0.7747715711593628
6970,0.524039626121521
3249,0.5855302810668945
5584,0.444619357585907
12123,0.607395589351654
12373,0.6430473327636719
8458,0.5709843635559082
1560,0.5716744661331177
5894,0.7144042253494263
1436,0.8252504467964172
4855,0.08933915942907333
10755,0.5584391355514526
401,0.6522177457809448
6151,0.32586613297462463
8648,0.8747996687889099
10513,0.1302882432937622
11472,0.80318284034729
268,0.5538460612297058
7565,0.5959188342094421
5838,0.20265236496925354
523,0.7131075263023376
4200,0.26071295142173767
262,0.853862464427948
1323,0.46745675802230835
4790,0.728905439376831
5971,0.8450040817260742
10664,0.44191768765449524
1806,0.8513954877853394
7162,0.7112968564033508
10011,0.5166001319885254
10928,0.5916956663131714
1139,0.45078063011169434
8775,0.9387154579162598
5980,0.24002207815647125
2413,0.6163198947906494
12139,0.6431178450584412
3202,0.7997834086418152
5912,0.5170953869819641
7235,0.22162756323814392
11374,0.5108775496482849
9249,0.8120086193084717
7678,0.48640337586402893
3575,0.5356389880180359
8526,0.63683021068573
12246,0.6651030778884888
10904,0.6038066148757935
8329,0.4240700602531433
8624,0.32356780767440796
996,0.419838011264801
317,0.4436539113521576
9014,0.7114198207855225
3416,0.8404313921928406
4251,0.9802322387695312
11405,0.936936616897583
5378,0.5347520112991333
11125,0.3025047183036804
4081,0.40311720967292786
2182,0.7984135150909424
402,0.3975829780101776
10376,0.6842840313911438
4547,0.21409164369106293
2056,0.7722264528274536
7132,0.4370289146900177
9299,0.6433224081993103
3299,0.5976409316062927
4761,0.21032242476940155
8200,0.602276086807251
10149,0.3868478238582611
5677,0.4505217373371124
11137,0.6502607464790344
11004,0.8995979428291321
8949,0.7175856232643127
7743,0.5386232137680054
6167,0.5397952795028687
11857,0.4005183279514313
9736,0.37461066246032715
11217,0.9372758865356445
6730,0.5519673228263855
1481,0.4546268582344055
6074,0.4992887079715729
2116,0.6382824778556824
10569,0.4513140022754669
8037,0.9306055903434753
11504,0.45419397950172424
8693,0.30183374881744385
7211,0.6377595067024231
3933,0.8588148355484009
5493,0.46504804491996765
3670,0.31647396087646484
9341,0.8110138177871704
6556,0.8473642468452454
7010,0.9421622157096863
410,0.7031288743019104
10939,0.22257784008979797
4147,0.3902851939201355
1144,0.6128305792808533
2502,0.22308088839054108
2225,0.3657200038433075
12318,0.3548163175582886
3411,0.36911237239837646
7418,0.41510409116744995
8986,0.4580422639846802
5925,0.8528582453727722
11358,0.9627654552459717
2598,0.5583076477050781
2579,0.8646448850631714
7394,0.2038259357213974
4404,0.8598309755325317
9607,0.3852539360523224
576,0.6860466599464417
4270,0.6280654668807983
5342,0.6911738514900208
4826,0.17665579915046692
5687,0.38496455550193787
6173,0.677707314491272
10509,0.3021959364414215
6091,0.18159183859825134
8509,0.6213708519935608
7450,0.6131628751754761
4700,0.48219960927963257
8185,0.9156064987182617
5837,0.8678171634674072
11435,0.8991407155990601
12008,0.667481005191803
10941,0.787482500076294
7234,0.539655864238739
7817,0.6362859606742859
5154,0.4640059173107147
51,0.7788306474685669
3180,0.5738716721534729
796,0.879706621170044
2106,0.06312074512243271
5236,0.41061410307884216
1816,0.3382874131202698
10449,0.9161165356636047
2507,0.8733878135681152
6155,0.8857337236404419
7524,0.9891046285629272
140,0.9027125239372253
5313,0.4639374911785126
11413,0.5290567278862
4407,0.8787161111831665
2184,0.7341280579566956
434,0.9244759678840637
197,0.5600118637084961
6776,0.6205040216445923
5261,0.4739978611469269
6221,0.5711254477500916
7849,0.32295122742652893
7446,0.32570743560791016
5411,0.4746711552143097
8757,0.737971842288971
1365,0.7964099049568176
9696,0.6526006460189819
9378,0.45437827706336975
5467,0.488788366317749
9004,0.48563718795776367
11643,0.11074429750442505
1017,0.7279748320579529
6208,0.7805284857749939
4651,0.6608562469482422
2202,0.5256122946739197
2506,0.80845046043396
2567,0.7639082670211792
10424,0.2791752517223358
8798,0.8119440674781799
3527,0.7486082911491394
8378,0.6118191480636597
12028,0.8315956592559814
6841,0.21862608194351196
4676,0.7319463491439819
8259,0.8419275879859924
9711,0.6165469884872437
10454,0.6751973628997803
9052,0.17632746696472168
5542,0.8165442943572998
12437,0.8450367450714111
7668,0.8844184279441833
5214,0.4525749087333679
6864,0.8114373087882996
12134,0.38885316252708435
3354,0.7567670941352844
10303,0.5642759203910828
7341,0.2638378441333771
11604,0.537503182888031
2436,0.2633539140224457
4606,0.8718323707580566
6434,0.4447242021560669
11389,0.857947826385498
4142,0.33289816975593567
4406,0.9591432213783264
11782,0.807880699634552
647,0.5651364326477051
6424,0.40937578678131104
4,0.7792255878448486
9003,0.7124459743499756
1421,0.47759535908699036
11828,0.5755555629730225
4661,0.35636135935783386
1949,0.5772445797920227
9931,0.8176460862159729
5729,0.8572230935096741
5220,0.8978254199028015
6198,0.49156424403190613
7092,0.22127310931682587
12497,0.15959107875823975
10674,0.845771074295044
8959,0.529913067817688
319,0.6910490393638611
736,0.8550446629524231
1599,0.980728030204773
4520,0.9349778294563293
901,0.5745709538459778
5432,0.5740692615509033
4262,0.22185029089450836
2166,0.6821933388710022
9436,0.508182168006897
12145,0.5039223432540894
10676,0.5935250520706177
2856,0.21793216466903687
11411,0.851095974445343
5657,0.6768463850021362
7752,0.4519049823284149
10554,0.7957152724266052
5330,0.9159693121910095
8924,0.9519766569137573
974,0.6810528039932251
3478,0.9588796496391296
1322,0.312863826751709
6566,0.4960145950317383
10262,0.8212437033653259
4497,0.3784082233905792
3410,0.7320947647094727
11460,0.5354154109954834
4877,0.49533718824386597
9986,0.6739851832389832
12105,0.19657441973686218
2523,0.5226563811302185
9359,0.2394144982099533
7361,0.5446271300315857
9740,0.28113728761672974
1467,0.47001340985298157
3364,0.6560645699501038
9133,0.5242660641670227
10340,0.43128323554992676
750,0.4710862636566162
9759,0.07536810636520386
619,0.6202705502510071
5507,0.12113793194293976
6446,0.7167321443557739
10958,0.14832909405231476
9496,0.31837570667266846
1249,0.4517252445220947
878,0.4588598608970642
8864,0.5002840757369995
7326,0.7835895419120789
2305,0.5119063258171082
5669,0.41710931062698364
8996,0.7951853275299072
7037,0.8023178577423096
1425,0.7168471217155457
1742,0.5852788686752319
8808,0.4840793311595917
3161,0.20509302616119385
1820,0.8193532228469849
7830,0.6029237508773804
7015,0.18957902491092682
8101,0.43748804926872253
574,0.5166976451873779
3057,0.503045916557312
4545,0.3229624330997467
2935,0.24251331388950348
11349,0.5388982892036438
11689,0.5632240176200867
1011,0.488693505525589
4238,0.2728871703147888
2737,0.4871879816055298
10037,0.5353938937187195
7057,0.7962692975997925
2364,0.9383377432823181
9659,0.5479439496994019
8612,0.5248071551322937
2676,0.3254203200340271
5003,0.15166595578193665
1741,0.27184945344924927
7434,0.25819334387779236
9628,0.43970179557800293
7549,0.3244670033454895
7647,0.9079580307006836
11198,0.4895952641963959
8328,0.5473713874816895
3953,0.5913499593734741
622,0.6606346964836121
6706,0.30562934279441833
11940,0.3816765546798706
7494,0.6416695713996887
8597,0.29058876633644104
9029,0.6055229902267456
4137,0.6023879051208496
11592,0.788274884223938
9066,0.646259069442749
5221,0.6497771143913269
8262,0.773634135723114
3220,0.4623962342739105
9523,0.7772793769836426
2215,0.410366028547287
2838,0.5491801500320435
8889,0.8658515810966492
11002,0.9248870611190796
7093,0.6554587483406067
7338,0.3462084233760834
7955,0.28892436623573303
12116,0.3936222791671753
4516,0.6733461022377014
10158,0.5216085910797119
4557,0.19860349595546722
4280,0.48169267177581787
2554,0.6136661767959595
7978,0.5494068264961243
2615,0.340074360370636
11273,0.919542670249939
3542,0.5557111501693726
5754,0.7290616035461426
7020,0.740437924861908
259,0.5223128795623779
7356,0.5294439792633057
10627,0.16205686330795288
10021,0.5310941934585571
10999,0.6743228435516357
1471,0.9449066519737244
7380,0.3544010818004608
1198,0.3429802358150482
5660,0.6182357668876648
5755,0.314883828163147
10017,0.4284568727016449
5444,0.796320378780365
4267,0.929010808467865
4366,0.5359891057014465
5890,0.9288298487663269
10479,0.09452907741069794
295,0.7340110540390015
1965,0.14689846336841583
10624,0.33042535185813904
1122,0.8457882404327393
6539,0.7529933452606201
5257,0.6512718200683594
6890,0.5412853956222534
10495,0.4642622470855713
6633,0.5582713484764099
7035,0.7307252883911133
2664,0.5393308401107788
12066,0.7103806138038635
1297,0.6642601490020752
7322,0.7056583762168884
11001,0.8555638194084167
384,0.44348663091659546
3268,0.6215016841888428
5853,0.22452132403850555
12169,0.5508126020431519
4307,0.7689069509506226
1265,0.7421446442604065
8446,0.47749170660972595
9447,0.6119748950004578
5430,0.5744784474372864
8062,0.6822580695152283
7073,0.556963324546814
6771,0.7605274319648743
12062,0.5819994807243347
8376,0.24952217936515808
5762,0.8713184595108032
4009,0.4712306559085846
4207,0.3259202837944031
2499,0.27036961913108826
8774,0.7971685528755188
10274,0.4636659622192383
5265,0.4903201162815094
8466,0.6783742904663086
4268,0.6171822547912598
7692,0.41267159581184387
6453,0.7700009942054749
8215,0.7716772556304932
4333,0.23019534349441528
7078,0.8650522232055664
9132,0.7163081765174866
6617,0.08192776888608932
2680,0.7077721953392029
754,0.4163476526737213
5062,0.8910484313964844
3435,0.6699333190917969
1284,0.8607755303382874
311,0.49648335576057434
4405,0.6040040850639343
8297,0.7706555724143982
2082,0.8837975859642029
8231,0.8208605647087097
7946,0.8331067562103271
1474,0.6431359648704529
10758,0.7301357984542847
10193,0.6336177587509155
12204,0.5574517250061035
3323,0.8759645819664001
4070,0.6987950205802917
4165,0.7206443548202515
1051,0.44339948892593384
11285,0.4585355520248413
5242,0.0944049060344696
8871,0.17749178409576416
1728,0.5886615514755249
10421,0.4137343168258667
10779,0.5816511511802673
10246,0.7380443215370178
7086,0.7829904556274414
435,0.47529029846191406
11342,0.7509823441505432
4567,0.8557888269424438
9324,0.6475889086723328
8637,0.7663804888725281
10453,0.541376531124115
10584,0.3153769373893738
221,0.7230322360992432
8365,0.6614998579025269
11398,0.9490476250648499
5296,0.5607384443283081
5654,0.33112290501594543
1985,0.5858247876167297
712,0.8636021614074707
633,0.4541907012462616
2581,0.7914291024208069
4479,0.5615690350532532
4929,0.19881419837474823
6795,0.7057816982269287
8489,0.35070347785949707
5469,0.7092585563659668
1022,0.5890771150588989
2612,0.6686453223228455
1671,0.36905333399772644
6163,0.8040584921836853
8642,0.2427060604095459
10782,0.10487404465675354
585,0.7866342067718506
4055,0.6612926721572876
10912,0.512620210647583
2644,0.335178405046463
7468,0.6992067098617554
11108,0.5117130279541016
5489,0.6181958317756653
1794,0.43440866470336914
5162,0.9749521017074585
9525,0.5094658732414246
7312,0.6097100377082825
10762,0.7149876356124878
10034,0.6754661798477173
10947,0.475655734539032
1087,0.4862785041332245
400,0.23768800497055054
6489,0.5160753726959229
8473,0.7608857750892639
3222,0.8617445230484009
4168,0.6761139035224915
7650,0.7420186996459961
7652,0.4839429557323456
11625,0.87990403175354
10517,0.860403835773468
286,0.41919371485710144
8589,0.2672770321369171
9715,0.7584912776947021
11915,0.9034705758094788
7472,0.6139571070671082
6960,0.3077542781829834
7996,0.6656039357185364
7664,0.8829481601715088
10920,0.8096089959144592
10587,0.26267921924591064
2999,0.48316434025764465
5618,0.6812554597854614
2109,0.5457847714424133
4728,0.2475450038909912
8869,0.6950874924659729
8682,0.7390121221542358
11440,0.28551316261291504
6926,0.5443677306175232
3041,0.5299126505851746
9972,0.5403134822845459
11116,0.872465193271637
10074,0.15811604261398315
5233,0.6388000249862671
3077,0.445888489484787
11334,0.5672445297241211
2125,0.8027439117431641
5758,0.502962589263916
472,0.6915527582168579
5046,0.2973003387451172
7682,0.6018924713134766
2542,0.6959086656570435
10272,0.24731415510177612
979,0.642072319984436
3271,0.19662237167358398
6018,0.49104344844818115
674,0.5027016997337341
156,0.37495893239974976
3063,0.3691294491291046
533,0.3315486013889313
11937,0.7684956192970276
5695,0.7365555763244629
6381,0.5483787655830383
1403,0.24727383255958557
6922,0.36244574189186096
6645,0.6731792688369751
4175,0.8455280661582947
8860,0.5850701928138733
3818,0.7743855118751526
3627,0.6789025664329529
4483,0.282382071018219
8122,0.7626600861549377
12263,0.7747434377670288
4344,0.6185692548751831
8951,0.4259251058101654
12153,0.9026368856430054
11938,0.9519289135932922
5345,0.24426360428333282
10369,0.2812686860561371
10642,0.6401968598365784
9205,0.38194265961647034
3611,0.3249211311340332
11798,0.8342722058296204
7027,0.5370759963989258
8164,0.8336867094039917
6350,0.45018109679222107
166,0.7165518403053284
5081,0.5958360433578491
11863,0.7116954922676086
304,0.6163446307182312
3221,0.8991997838020325
10987,0.5923371911048889
1638,0.8494241833686829
9651,0.9416373372077942
11181,0.8081476092338562
4828,0.5460227131843567
8848,0.6196659803390503
12309,0.8951066136360168
12201,0.49604666233062744
8093,0.2903376519680023
6059,0.5282813310623169
1367,0.9433308243751526
1701,0.6068010330200195
9753,0.6357153058052063
623,0.30625373125076294
448,0.5544398427009583
600,0.3054724931716919
1566,0.8934895396232605
5865,0.4270358681678772
10501,0.893586277961731
6245,0.5507020950317383
3767,0.20116528868675232
2754,0.5708863735198975
9180,0.7830033898353577
11168,0.9162113070487976
6740,0.6061541438102722
9756,0.06348101049661636
9665,0.5725193023681641
3612,0.38374218344688416
5443,0.5489202737808228
9492,0.5977106690406799
11366,0.4975035488605499
190,0.6369285583496094
2416,0.8553073406219482
6739,0.24810512363910675
2149,0.5240404009819031
2047,0.07755017280578613
1918,0.5513503551483154
2521,0.8573036193847656
2823,0.29330748319625854
6833,0.7194389700889587
7840,0.8152591586112976
3961,0.23445916175842285
7669,0.6782985925674438
3464,0.1598690003156662
11674,0.18865224719047546
3946,0.6219220757484436
1813,0.8102912902832031
5320,0.7548220157623291
5789,0.5592011213302612
2689,0.6862634420394897
1125,0.3719930648803711
4176,0.7790309190750122
6027,0.5260238647460938
3068,0.9685540795326233
8715,0.3676639795303345
3211,0.9001458883285522
6379,0.27084219455718994
2319,0.8775990009307861
4173,0.8350424766540527
1447,0.6354871988296509
5487,0.5889326930046082
820,0.6275672316551208
2433,0.5025613307952881
6599,0.8741046786308289
4060,0.2015702724456787
8170,0.5680575370788574
2260,0.9371654987335205
11627,0.5605962872505188
10776,0.8307849168777466
5441,0.2861115038394928
